48383, 52685, 52685
48639, 52685, 52942
48895, 52942, 53199
49151, 52942, 53199
49407, 53199, 53456
49663, 53199, 53456
49919, 53456, 53713
50175, 53456, 53713
50431, 53713, 53970
50687, 53713, 53970
50943, 53970, 54227
51199, 54227, 54227
51455, 54227, 54484
51711, 54484, 54484
51967, 54484, 54741
52223, 54741, 54998
52479, 54741, 54998
52735, 54998, 55255
52991, 55255, 55255
53247, 55255, 55512
53503, 55512, 55512
53759, 55512, 55769
54015, 55769, 56026
54271, 56026, 56026
54527, 56026, 56283
54783, 56283, 56283
55039, 56283, 56540
55295, 56540, 56797
55551, 56797, 56797
55807, 56797, 57054
56063, 57054, 57054
56319, 57054, 57311
56575, 57311, 57568
56831, 57568, 57568
57087, 57568, 57825
57343, 57825, 57825
57599, 58082, 58082
57855, 58082, 58339
58111, 58339, 58339
58367, 58596, 58596
58623, 58596, 58853
58879, 58853, 58853
59135, 59110, 59110
59391, 59367, 59367
59647, 59367, 59367
59903, 59624, 59624
60159, 59881, 59881
60415, 59881, 60138
60671, 60138, 60138
60927, 60395, 60395
61183, 60652, 60652
61439, 60652, 60909
61695, 60909, 60909
61951, 61166, 61166
62207, 61423, 61423
62463, 61680, 61680
62719, 61937, 61680
62975, 61937, 61937
63231, 62194, 62194
63487, 62451, 62451
63743, 62708, 62708
63999, 62965, 62965
64255, 63222, 62965
64511, 63479, 63222
64767, 63736, 63479
65023, 63993, 63736
65279, 64250, 63993
65535, 64507, 64250
