2.61008e-10	0.0133788	617
2.30239e-10	0.0124264	618
2.02637e-10	0.0115375	619
1.77928e-10	0.0107084	620
1.55859e-10	0.00993537	621
1.36192e-10	0.009215	622
1.18708e-10	0.00854402	623
1.03202e-10	0.00791933	624
8.94842e-11	0.007338	625
7.73802e-11	0.00679725	626
6.67282e-11	0.00629447	627
5.73795e-11	0.00582719	628
4.91975e-11	0.00539309	629
4.20571e-11	0.00498996	630
3.58441e-11	0.00461575	631
3.04542e-11	0.00426851	632
2.57928e-11	0.00394643	633
2.17742e-11	0.00364777	634
1.83209e-11	0.00337095	635
1.53633e-11	0.00311444	636
1.28387e-11	0.00287684	637
1.06913e-11	0.00265683	638
8.87108e-12	0.00245316	639
7.33381e-12	0.00226468	640
6.0403e-12	0.00209031	641
4.95598e-12	0.00192904	642
4.05054e-12	0.00177992	643
3.29742e-12	0.00164208	644
2.6735e-12	0.00151469	645
2.15874e-12	0.00139699	646
1.7358e-12	0.00128828	647
1.38977e-12	0.00118788	648
1.1079e-12	0.00109518	649
8.79295e-13	0.00100961	650
6.94724e-13	0.000930643	651
5.46385e-13	0.000857774	652
4.2772e-13	0.000790548	653
3.33242e-13	0.000728538	654
2.58383e-13	0.000671349	655
1.99359e-13	0.000618616	656
1.53052e-13	0.000569997	657
1.16907e-13	0.000525178	658
8.8838e-14	0.000483868	659
6.71555e-14	0.000445796	660
5.04953e-14	0.000410713	661
3.77633e-14	0.000378387	662
2.80867e-14	0.000348605	663
2.07733e-14	0.000321168	664
1.52773e-14	0.000295895	665
1.11709e-14	0.000272617	666
8.12057e-15	0.000251176	667
5.86824e-15	0.00023143	668
4.21514e-15	0.000213245	669
3.00926e-15	0.000196499	670
2.13507e-15	0.000181078	671
1.50532e-15	0.000166877	672
1.05456e-15	0.000153801	673
7.34004e-16	0.000141761	674
5.0754e-16	0.000130674	675
3.48615e-16	0.000120465	676
2.37841e-16	0.000111064	677
1.61157e-16	0.000102408	678
1.08441e-16	9.44362e-05	679
7.24562e-17	8.70954e-05	680
4.80681e-17	8.03349e-05	681
3.16588e-17	7.41087e-05	682
2.06989e-17	6.83743e-05	683
1.34329e-17	6.30925e-05	684
8.65214e-18	5.82271e-05	685
5.53048e-18	5.37452e-05	686
3.50788e-18	4.96161e-05	687
2.20763e-18	4.58117e-05	688
1.37837e-18	4.23062e-05	689
8.5372e-19	3.90757e-05	690
5.24487e-19	3.60984e-05	691
3.19579e-19	3.33542e-05	692
1.93108e-19	3.08244e-05	693
1.15707e-19	2.84921e-05	694
6.87396e-20	2.63415e-05	695
4.04856e-20	2.43583e-05	696
2.3637e-20	2.25291e-05	697
1.36785e-20	2.08418e-05	698
7.84503e-21	1.92851e-05	699
