# wavelength	raw_bkg	raw_avg
3.903379563658489815e+02 1.354314672413793005e+03 3.294828620689665399e+01
3.907210181335951233e+02 1.380754655172413777e+03 3.850746206896553048e+01
3.911040350262955485e+02 1.378494827586206839e+03 8.632541379310350749e+01
3.914870070398106918e+02 1.286745827586207042e+03 4.804393448275846623e+01
3.918699341700008176e+02 1.307988206896551446e+03 2.440613793103476681e+01
3.922528164127264745e+02 1.512276620689654919e+03 3.841706896551977390e+00
3.926356537638479836e+02 1.338495879310344662e+03 2.088080689655187427e+01
3.930184462192258366e+02 1.325614862068965522e+03 2.047403793103446645e+01
3.934011937747203547e+02 1.404030879310344517e+03 -1.807862068962413082e-01
3.937838964261918591e+02 1.346405275862068720e+03 1.798822758620715234e+01
3.941665541695009551e+02 1.531937120689655330e+03 2.079041379310206050e+00
3.945491670005079072e+02 1.362224068965517290e+03 -7.728610344827643530e+00
3.949317349150730934e+02 1.368777568965517048e+03 1.572840000000018712e+01
3.953142579090570621e+02 1.514084482758620879e+03 -3.796510344827784156e+00
3.956967359783200777e+02 1.350472965517241164e+03 2.924216896551745393e+01
3.960791691187225751e+02 1.301208724137931313e+03 6.598696551723869597e+00
3.964615573261250461e+02 1.452165206896551581e+03 -2.860941724137915543e+01
3.968439005963877548e+02 1.410810362068965560e+03 7.050662068965470652e+00
3.972261989253711931e+02 1.428663000000000011e+03 -3.254151724137936963e+00
3.976084523089356821e+02 1.385274310344827654e+03 6.779482758620611449e+00
3.979906607429416567e+02 1.461204517241379563e+03 -2.761509310344852963e+01
3.983728242232496655e+02 1.371715344827586250e+03 -2.291465172413797902e+01
3.987549427457198590e+02 1.352054844827586294e+03 -1.003363448275872472e+01
3.991370163062127858e+02 1.319061362068965309e+03 9.717258620689854354e+00
3.995190449005889377e+02 1.385952258620689690e+03 5.785158620689608178e+00
3.999010285247085221e+02 1.375105086206896431e+03 -2.079041379310215376e+00
4.002829671744320308e+02 1.376912948275862163e+03 -9.491275862070051028e-01
4.006648608456198417e+02 1.379624741379310308e+03 -4.338868965517190368e+00
4.010467095341323898e+02 1.350020999999999731e+03 -2.711793103447985409e+00
4.014285132358300530e+02 1.329908534482758569e+03 -1.491486206896484035e+00
4.018102719465732662e+02 1.509112862068965569e+03 2.079041379310278881e+00
4.021919856622223506e+02 1.413974120689655138e+03 -6.101534482758593114e+00
4.025736543786378547e+02 1.315219655172413695e+03 2.716312758620698631e+01
4.029552780916799861e+02 1.394087637931034351e+03 7.773806896551850087e+00
4.033368567972093501e+02 1.364935862068965434e+03 8.044986206896624026e+00
4.037183904910862111e+02 1.375105086206896431e+03 8.406558620689779104e+00
4.040998791691710039e+02 1.328778620689655099e+03 7.999789655172471647e+00
4.044813228273241066e+02 1.357026465517241377e+03 -1.175110344827589914e+00
4.048627214614060108e+02 1.347309206896551814e+03 2.277906206896542329e+01
4.052440750672770378e+02 1.405612758620689647e+03 4.248475862068980646e+00
4.056253836407976792e+02 1.469339896551724223e+03 1.062118965517232461e+01
4.060066471778281993e+02 1.450131362068965473e+03 -9.762455172413746496e+00
4.063878656742290332e+02 1.406516689655172286e+03 -3.190876551724124610e+01
