,wavelength,raw_bkg,raw_avg0,raw_avg25,raw_avg50,raw_avg75,raw_avg100,raw_avg125,raw_avg150,raw_avg175,raw_avg200,raw_avg225,raw_avg250
1220,779.023435401816,1525.3836206896553,-9.039310344827754,28.24784482758605,-4.519655172413877,-30.507672413793216,-2.2598275862070523,13.55896551724129,-11.299137931034693,-12.429051724138162,-1.129913793103583,-36.15724137931045,-20.33844827586222
1221,779.3553240050396,1560.4109482758622,-12.429051724138048,39.546982758620516,-75.70422413793119,-76.83413793103455,-24.858103448275983,-56.495689655172555,-25.988017241379453,-5.649568965517346,-32.76750000000004,-56.495689655172555,-38.41706896551739
1222,779.6871632376142,1456.4588793103449,42.93672413793092,-4.5196551724137635,36.157241379310335,2.2598275862069386,40.6768965517241,-3.389741379310408,-2.2598275862069386,-9.03931034482764,-7.909396551724171,-40.67689655172421,41.80681034482757
1223,780.0189530953999,1416.911896551724,67.7948275862069,7.909396551724171,56.49568965517244,27.117931034482808,21.46836206896546,48.58629310344827,36.157241379310335,20.338448275862106,24.85810344827587,14.688879310344873,46.326465517241445
1224,780.3506935742573,1537.8126724137933,-1.1368683772161603e-13,-12.429051724138162,-57.62560344827614,-2.2598275862070523,3.389741379310067,-82.4837068965519,-38.41706896551739,-20.33844827586222,-33.897413793103624,4.51965517241365,-58.75551724137949
1225,780.6823846700469,1476.7973275862068,-13.55896551724129,-20.338448275861992,-39.54698275862063,10.16922413793111,-12.429051724137935,23.7281896551724,-20.338448275862106,-10.169224137930996,18.07862068965528,-63.27517241379303,-32.76749999999993
1226,781.0140263786288,1638.375,28.247844827586164,7.909396551724171,-18.078620689655168,-9.03931034482764,22.59827586206893,-53.10594827586215,-35.027327586206866,1.1299137931034693,28.247844827586164,-32.76749999999993,6.779482758620702
1227,781.3456186958637,1479.0571551724138,-54.2358620689655,18.078620689655168,-32.76750000000004,-29.377758620689633,-40.67689655172421,-58.75551724137938,-51.976034482758564,-13.558965517241404,-23.7281896551724,6.779482758620588,-80.22387931034484
1228,781.6771616176117,1502.7853448275862,-27.117931034482694,11.29913793103458,-20.338448275861992,-29.377758620689633,-46.32646551724133,-12.429051724137935,-50.84612068965521,-45.196551724137976,-10.169224137930996,-89.26318965517248,-85.87344827586196
1229,782.0086551397334,1405.6127586206896,53.10594827586203,37.287155172413804,4.5196551724137635,18.078620689655168,-2.2598275862069386,6.779482758620702,59.88543103448285,-50.84612068965521,-28.247844827586164,6.779482758620702,-24.85810344827587
1230,782.340099258089,1536.6827586206896,24.858103448275983,-63.27517241379303,-19.208534482758523,-14.68887931034476,-9.039310344827527,-41.80681034482757,-70.05465517241373,-35.027327586206866,-18.078620689655168,-54.23586206896539,-70.05465517241373
1231,782.6714939685392,1515.2143965517241,-46.326465517241445,-67.7948275862069,-76.83413793103443,-54.2358620689655,-57.62560344827591,-109.60163793103436,-91.5230172413793,-22.598275862069045,-39.54698275862063,-76.83413793103443,-81.35379310344831
1232,783.0028392669442,1477.9272413793105,-41.80681034482768,-53.10594827586226,-25.988017241379566,6.779482758620475,-7.909396551724399,-71.18456896551743,-48.5862931034485,-65.5350000000002,-85.87344827586219,-59.88543103448296,-59.88543103448296
1233,783.3341351491646,1488.0964655172415,-32.767500000000155,-27.117931034482922,27.11793103448258,-27.117931034482922,-9.039310344827754,-12.429051724138048,-61.01534482758632,-19.20853448275875,-56.495689655172555,-14.688879310344987,-58.75551724137949
1234,783.6653816110606,1618.036551724138,-19.20853448275875,12.429051724137821,-45.196551724137976,-31.63758620689657,13.55896551724129,-10.16922413793111,-20.338448275862106,-68.92474137931038,-31.63758620689657,-27.117931034482808,-51.97603448275868
1235,783.9965786484927,1506.1750862068966,23.7281896551724,-13.558965517241404,-9.03931034482764,-24.85810344827587,-32.76750000000004,-30.507672413793216,9.039310344827527,0.0,-28.247844827586277,15.818793103448343,-21.468362068965575
1236,784.3277262573212,1536.6827586206896,10.16922413793111,-49.716206896551626,-29.377758620689633,-46.32646551724133,2.2598275862070523,-54.23586206896539,-4.5196551724137635,-15.818793103448229,-31.637586206896458,-101.6922413793103,-31.637586206896458
1237,784.6588244334065,1474.5375,-38.41706896551716,-12.429051724137935,-16.9487068965517,-2.259827586206825,-6.779482758620588,-46.32646551724133,-59.88543103448262,-44.06663793103439,-48.586293103448156,-58.75551724137915,-63.27517241379303
1238,784.9898731726092,1665.4929310344828,-15.818793103448343,-1.1299137931034693,-66.66491379310344,-64.40508620689661,-63.27517241379314,-118.64094827586212,-70.05465517241385,-62.145258620689674,-72.31448275862078,-90.39310344827584,-101.6922413793103
1239,785.3208724707896,1536.6827586206896,-39.546982758620516,-4.5196551724137635,-50.846120689655095,-50.846120689655095,-59.885431034482735,-71.1845689655172,-25.988017241379225,-96.04267241379307,-87.00336206896543,-23.728189655172287,-48.586293103448156
1240,785.651822323808,1508.4349137931035,-13.558965517241404,-7.909396551724285,-24.858103448275983,-37.28715517241392,-39.54698275862074,-33.89741379310351,-21.468362068965575,-33.89741379310351,-64.40508620689661,-42.93672413793115,-21.468362068965575
1241,785.9827227275248,1454.199051724138,14.68887931034476,33.8974137931034,3.389741379310294,13.558965517241404,-5.649568965517233,-19.208534482758637,6.779482758620702,-3.389741379310408,-32.76749999999993,-20.338448275861992,7.909396551724171
1242,786.3135736778006,1496.0058620689656,10.169224137930883,-1.1368683772161603e-13,-29.377758620689747,-53.10594827586215,-28.247844827586277,-59.88543103448285,-54.235862068965616,-2.2598275862069386,-16.948706896551812,-37.28715517241392,-23.728189655172514
1243,786.6443751704958,1450.8093103448277,-27.117931034482922,-63.27517241379314,-55.365775862069086,-40.676896551724326,-2.2598275862070523,-42.93672413793115,-53.10594827586215,-57.62560344827591,-23.728189655172514,-14.688879310344987,-61.01534482758632
1244,786.9751272014705,1570.5801724137932,22.59827586206893,-30.507672413793216,-10.16922413793111,-53.10594827586215,2.259827586206825,-36.15724137931045,-45.196551724137976,-63.27517241379314,-79.09396551724149,-22.598275862069045,-68.92474137931049
1245,787.3058297665852,1458.7187068965518,-9.03931034482764,-2.2598275862070523,-5.649568965517346,-18.07862068965528,-50.84612068965521,30.507672413793102,-22.598275862069045,16.948706896551585,21.46836206896546,-35.02732758620698,-27.117931034482808
1246,787.6364828617006,1405.6127586206896,6.779482758620702,19.208534482758637,29.377758620689633,-2.2598275862069386,-10.169224137930996,-40.6768965517241,-36.157241379310335,1.1299137931034693,21.468362068965575,-46.32646551724133,-62.145258620689674
1247,787.9670864826769,1451.939224137931,-25.98801724137934,-1.1299137931033556,1.1299137931034693,-71.1845689655172,-42.93672413793092,-29.377758620689633,-31.637586206896458,3.389741379310408,-25.98801724137934,-11.299137931034466,-51.976034482758564
