# wavelength	raw_bkg	raw_avg
3.657288525629809897e+02 1.184149655172413759e+03 2.056443103448280141e+01
3.661147777232900467e+02 1.114320982758620630e+03 6.101534482758689037e+00
3.665006582734876019e+02 1.076355879310345244e+03 2.508408620689615276e+01
3.668864942094342041e+02 1.209233741379310686e+03 -3.028168965517274813e+01
3.672722855269900606e+02 1.174206413793103366e+03 1.627075862068972967e+01
3.676580322220156631e+02 1.245616965517241397e+03 6.779482758620133387e-01
3.680437342903714466e+02 1.127201999999999998e+03 -6.553499999999985448e+00
3.684293917279176753e+02 1.285389931034482743e+03 1.604477586206896689e+01
3.688150045305150115e+02 1.174658379310344799e+03 1.559281034482760298e+01
3.692005726940236059e+02 1.315897603448275959e+03 4.067689655172330276e+00
3.695860962143040069e+02 1.218273051724138213e+03 1.016922413793072266e+01
3.699715750872165358e+02 1.182793758620689459e+03 1.378494827586228055e+01
3.703570093086216843e+02 1.137823189655172428e+03 -1.581879310344856959e+00
3.707423988743797167e+02 1.124038241379310193e+03 -1.581879310344652456e+00
3.711277437803511816e+02 1.253074396551724021e+03 2.259827586206911221e+01
3.715130440223964001e+02 1.132173620689655309e+03 -4.519655172413945543e+00
3.718982995963757503e+02 1.221888775862068997e+03 1.807862068965459867e+00
3.722835104981496670e+02 1.102117913793103526e+03 -1.717468965517248236e+01
3.726686767235785851e+02 1.533293017241379403e+03 -4.293672413793183651e+00
3.730537982685228826e+02 1.131269689655172670e+03 -1.062118965517265678e+01
3.734388751288430512e+02 1.213527413793103506e+03 2.915177586206891647e+01
3.738239073003992985e+02 1.267311310344827689e+03 -5.197603448275936344e+00
3.742088947790521161e+02 1.156353775862069142e+03 -7.231448275862272013e+00
3.745938375606618820e+02 1.174432396551724196e+03 -3.841706896551772665e+00
3.749787356410891448e+02 1.500977482758620681e+03 -2.327622413793105949e+01
3.753635890161941120e+02 1.149122327586206893e+03 3.615724137931056070e+00
3.757483976818372753e+02 1.104151758620689634e+03 1.265503448275867449e+01
3.761331616338790695e+02 1.099632103448275757e+03 -2.621399999999988495e+01
3.765178808681798159e+02 1.145280620689655052e+03 -1.129913793103332953e+00
3.769025553806000630e+02 1.295785137931034569e+03 2.011246551724129716e+01
3.772871851670000183e+02 1.137371224137930994e+03 2.011246551724141085e+01
3.776717702232402303e+02 1.126524051724137735e+03 1.378494827586225746e+01
3.780563105451809633e+02 1.173528465517241330e+03 -1.717468965517234736e+01
3.784408061286827092e+02 1.183245724137931120e+03 3.615724137930965476e+00
3.788252569696058458e+02 4.082152551724137538e+03 8.587344827586685270e+00
3.792096630638108650e+02 1.509564827586206775e+03 -3.299348275862060120e+01
3.795940244071580310e+02 1.204036137931034546e+03 1.084717241379303232e+01
3.799783409955078923e+02 1.284711982758620479e+03 -1.943451724137910475e+01
3.803626128247207134e+02 1.165619068965517272e+03 -3.095963793103453554e+01
3.807468398906569860e+02 1.244035086206896722e+03 -1.333298275862089177e+01
3.811310221891770311e+02 1.160421465517241359e+03 -8.813327586206877839e+00
3.815151597161412838e+02 1.244939017241379361e+03 -8.813327586206947117e+00
3.818992524674101787e+02 1.192059051724137817e+03 1.830460344827597652e+01
3.822833004388440941e+02 1.266633362068965425e+03 2.485810344827677820e+00
3.826673036263034078e+02 1.153415999999999940e+03 1.152512068965520520e+01
3.830512620256486116e+02 1.206069982758620654e+03 -4.519655172413877264e-01
3.834351756327400835e+02 1.314541706896551659e+03 7.683413793103500034e+00
3.838190444434380879e+02 1.323355034482758583e+03 -8.813327586206900932e+00
3.842028684536031733e+02 1.129913793103448143e+03 -1.807862068965369051e+00
3.845866476590956609e+02 1.169460775862069113e+03 5.649568965517095975e+00
3.849703820557759855e+02 1.130365758620689576e+03 3.615724137931079163e+00
3.853540716395045820e+02 1.319965293103448403e+03 -1.423691379310360006e+01
3.857377164061418284e+02 1.214431344827586372e+03 -8.361362068965672023e+00
3.861213163515480460e+02 1.090592793103448230e+03 -1.446289655172407684e+01
3.865048714715838400e+02 1.216917155172413914e+03 -2.124237931034495119e+01
3.868883817621094181e+02 1.121100465517241446e+03 9.265293103448243528e+00
3.872718472189852150e+02 1.166071034482758932e+03 8.361362068965195959e+00
3.876552678380716657e+02 1.086299120689655410e+03 -2.508408620689675672e+01
3.880386436152292049e+02 1.186409482758620470e+03 1.039520689655194019e+01
3.884219745463181539e+02 1.163811206896551539e+03 -2.485810344827359408e+00
3.888052606271990044e+02 1.225052534482758574e+03 -1.740067241379306395e+01
3.891885018537320775e+02 1.113417051724137991e+03 4.293672413793023779e+00
3.895716982217778082e+02 1.279062413793103588e+03 -1.310700000000013077e+01
3.899548497271967449e+02 1.138501137931034691e+03 8.361362068965286554e+00
3.903379563658489815e+02 1.129235844827586106e+03 1.423691379310355387e+01
